source;product_id;product_name;price;currency;categories;product_url;image_url;scrape_date,,,,
Kalys;;Sélection de verres Lella craquelé Bleu foncé;99.000TND;TND;art-de-la-table, verres-gobelets-et-carafes;https://www.kalys-designstore.com/produit/selection-de-verres-lella-craquele-bleu-fonce/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201024%201024'%2F%3E;03:38.2,,
Kalys;;Pack Vera Craquelé;211.000TND;TND;art-de-la-table, verres-gobelets-et-carafes;https://www.kalys-designstore.com/produit/pack-vera-craquele/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201024%201024'%2F%3E;03:38.0,,
Kalys;;Pack Lella Marbré Miel;220.000TND;TND;art-de-la-table, verres-gobelets-et-carafes;https://www.kalys-designstore.com/produit/pack-lella-marbre-miel/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201123%201123'%2F%3E;03:38.2,,
Kalys;;Diffuseur Nour;55.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/diffuseur-noor/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20753%20753'%2F%3E;03:38.2,,
Kalys;;Coffret ROMA Prestige;220.000TND;TND;coffrets-cadeaux, prestige;https://www.kalys-designstore.com/produit/coffret-roma-prestige/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20876%20876'%2F%3E;03:38.2,,
Kalys;;Coffret ROMA;90.000TND;TND;coffrets-cadeaux, premium;https://www.kalys-designstore.com/produit/coffret-roma/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201500%201500'%2F%3E;03:38.2,,
Kalys;;Diffuseur Roma;35.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/diffuseur-roma-2/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201236%201236'%2F%3E;03:38.2,,
Kalys;;Pack Roma;47.000TND;TND;coffrets-cadeaux, les-essentiels-coffrets-cadeaux;https://www.kalys-designstore.com/produit/diffuseur-roma/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201236%201236'%2F%3E;03:38.2,,
Kalys;;Duo Lella Marbré;140.000TND;TND;coffrets-cadeaux, prestige;https://www.kalys-designstore.com/produit/duo-lella-marbre/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201500%201500'%2F%3E;03:38.2,,
Kalys;;Duo Vera;137.000TND;TND;coffrets-cadeaux, prestige;https://www.kalys-designstore.com/produit/duo-vera/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201500%201500'%2F%3E;03:38.2,,
Kalys;;Coffret KARA Prestige;190.000TND;TND;coffrets-cadeaux, prestige;https://www.kalys-designstore.com/produit/coffret-kara-prestige/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202048%202048'%2F%3E;03:38.2,,
Kalys;;Le coffret Zouhour Prestige;153.000TND;TND;coffrets-cadeaux, prestige;https://www.kalys-designstore.com/produit/le-coffret-zouhour-prestige/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201500%201500'%2F%3E;03:38.2,,
Kalys;;Coffret Héritage;127.000TND;TND;coffrets-cadeaux, prestige;https://www.kalys-designstore.com/produit/coffret-heritage/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201024%201024'%2F%3E;03:41.6,,
Kalys;;Le coffret Mirath;130.000TND;TND;coffrets-cadeaux, prestige;https://www.kalys-designstore.com/produit/le-coffret-mirath/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:41.7,,
Kalys;;Coffret Amwej Bleu GF;109.000TND;TND;coffrets-cadeaux, prestige;https://www.kalys-designstore.com/produit/coffret-amwej-bleu-gf/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201500%201500'%2F%3E;03:41.7,,
Kalys;;Coffret bougeoir Morgène;74.000TND;TND;bougies-et-senteurs, coffrets-cadeaux, la-touche-deco, premium;https://www.kalys-designstore.com/produit/coffret-bougeoir-morgene/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:41.7
Kalys;;Coffret Premium Noja;99.500TND;TND;coffrets-cadeaux, premium;https://www.kalys-designstore.com/produit/coffret-premium-noja/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201954%201954'%2F%3E;03:41.7,,
Kalys;;Coffret Bloom Desk;60.000TND;TND;coffrets-cadeaux, premium;https://www.kalys-designstore.com/produit/coffret-bloom-desk/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201406%201406'%2F%3E;03:41.7,,
Kalys;;Coffret Tulipe;63.000TND;TND;coffrets-cadeaux, premium;https://www.kalys-designstore.com/produit/coffret-tulipe/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:41.7,,
Kalys;;Coffret Premium Senteur;80.500TND;TND;coffrets-cadeaux, premium;https://www.kalys-designstore.com/produit/coffret-premium-senteur/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201208%201208'%2F%3E;03:41.7,,
Kalys;;Coffret Zen Attitude;100.000TND;TND;coffrets-cadeaux, premium;https://www.kalys-designstore.com/produit/coffret-zen-attitude/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201260%201260'%2F%3E;03:41.7,,
Kalys;;Boite Amwej PF;49.000TND;TND;les-rangements, rangements;https://www.kalys-designstore.com/produit/coffret-boite-amwej-pf/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201080%201080'%2F%3E;03:41.7,,
Kalys;;Coffret Fleur;32.000TND;TND;coffrets-cadeaux, les-essentiels-coffrets-cadeaux;https://www.kalys-designstore.com/produit/coffret-fleur/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201135%201135'%2F%3E;03:41.7,,
Kalys;;Coffret Cube Parfumé;42.000TND;TND;coffrets-cadeaux, les-essentiels-coffrets-cadeaux;https://www.kalys-designstore.com/produit/coffret-cube-parfume/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201135%201135'%2F%3E;03:41.7,,
Kalys;;Coffret Zen;52.000TND;TND;coffrets-cadeaux, les-essentiels-coffrets-cadeaux;https://www.kalys-designstore.com/produit/coffret-zen/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:45.2,,
Kalys;;Le coffret Zouhour;57.000TND;TND;coffrets-cadeaux, les-essentiels-coffrets-cadeaux;https://www.kalys-designstore.com/produit/le-coffret-zouhour/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202524%202524'%2F%3E;03:45.2,,
Kalys;;Coffret set Chourouk;49.000TND;TND;coffrets-cadeaux, les-essentiels-coffrets-cadeaux;https://www.kalys-designstore.com/produit/coffret-set-chourouk/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201744%201744'%2F%3E;03:45.2,,
Kalys;;La boite Amwej Bleu GF;89.000TND;TND;les-rangements, rangements;https://www.kalys-designstore.com/produit/la-boite-amwej-bleu-gf/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:45.2,,
Kalys;;Le Coffret Gratitude Vert pastel;85.000TND;TND;coffrets-cadeaux, nouveautes, premium;https://www.kalys-designstore.com/produit/le-coffret-gratitude-vert-pastel/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201080%201080'%2F%3E;03:45.2,
Kalys;;Le Coffret Gratitude Beige;85.000TND;TND;coffrets-cadeaux, nouveautes, premium;https://www.kalys-designstore.com/produit/le-coffret-gratitude-beige/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201080%201080'%2F%3E;03:45.2,
Kalys;;Le mini couffin AMAL Vert;180.000TND;TND;nouveautes, rangements;https://www.kalys-designstore.com/produit/le-mini-couffin-amal-vert/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:45.2,,
Kalys;;Le mini couffin AMAL Gold;180.000TND;TND;nouveautes, rangements;https://www.kalys-designstore.com/produit/le-mini-couffin-amal-gold/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:45.2,,
Kalys;;Le mini couffin AMAL Lilas;180.000TND;TND;nouveautes, rangements;https://www.kalys-designstore.com/produit/le-mini-couffin-amal-lilas/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201626%201626'%2F%3E;03:45.2,,
Kalys;;Le Coffret Chourouk Rose;75.000TND;TND;coffrets-cadeaux, nouveautes, premium;https://www.kalys-designstore.com/produit/le-coffret-chourouk-rose/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202241%202241'%2F%3E;03:45.2,
Kalys;;Le Coffret Chourouk Vert Pastel;75.000TND;TND;coffrets-cadeaux, nouveautes, premium;https://www.kalys-designstore.com/produit/le-coffret-chourouk-vert-pastel/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202241%202241'%2F%3E;03:45.2,
Kalys;;Le Coffret Chourouk Terracotta;75.000TND;TND;coffrets-cadeaux, nouveautes, premium;https://www.kalys-designstore.com/produit/le-coffret-chourouk-terracotta/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202241%202241'%2F%3E;03:45.2,
Kalys;;Sélection de verres Lella craquelé Transparent;99.000TND;TND;art-de-la-table, verres-gobelets-et-carafes;https://www.kalys-designstore.com/produit/selection-luna-craquele-transparent/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201000%201000'%2F%3E;03:48.6,,
Kalys;;Pack LELLA Craquelé Turquoise;164.000TND;TND;art-de-la-table, verres-gobelets-et-carafes;https://www.kalys-designstore.com/produit/pack-lella-craquele-turquoise/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202160%202160'%2F%3E;03:48.6,,
Kalys;;Le bougeoir Morgène;70.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/le-bougeoir-morgene/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:48.6,,
Kalys;;Le pack Amwej;138.000TND;TND;les-rangements, rangements;https://www.kalys-designstore.com/produit/le-pack-amwej/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201500%201500'%2F%3E;03:48.6,,
Kalys;;Le bougeoir Sahara PF;70.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/le-bougeoir-sahara-pf/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201500%201500'%2F%3E;03:48.6,,
Kalys;;Duo Sahara PF;140.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/duo-sahara-pf/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201500%201500'%2F%3E;03:48.6,,
Kalys;;Le bougeoir Sahara MF;75.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/le-bougeoir-sahara-mf/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201744%201744'%2F%3E;03:48.6,,
Kalys;;Le bougeoir Sahara GF;80.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/duo-sahara-gf/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201744%201744'%2F%3E;03:48.6,,
Kalys;;Le pack Mirath;110.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/le-pack-mirath/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201744%201744'%2F%3E;03:48.6,,
Kalys;;Le pack Zouhour Premium;93.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/le-pack-zouhour-premium/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201744%201744'%2F%3E;03:48.6,,
Kalys;;Le pack Zouhour Prestige;133.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/le-pack-zouhour-prestige/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201744%201744'%2F%3E;03:48.6,,
Kalys;;Le set Chourouk;45.000TND;TND;art-de-la-table, verres-gobelets-et-carafes;https://www.kalys-designstore.com/produit/le-set-chourouk/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201744%201744'%2F%3E;03:48.6,,
Kalys;;Le set Olea;45.000TND;TND;art-de-la-table, les-bonnes-affaires, verres-gobelets-et-carafes;https://www.kalys-designstore.com/produit/le-set-olea/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202616%202616'%2F%3E;03:51.7,
Kalys;;Le pack Zouhour;53.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/le-pack-zouhour/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202524%202524'%2F%3E;03:51.7,,
Kalys;;Le diffuseur Zouhour;45.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/le-diffuseur-zouhour/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:51.7,,
Kalys;;Pack Prestige carré;160.500TND;TND;coffrets-cadeaux, prestige;https://www.kalys-designstore.com/produit/pack-prestige-carre-2/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201024%201024'%2F%3E;03:51.7,,
Kalys;;Coffret Lella Prestige;190.000TND;TND;coffrets-cadeaux, prestige;https://www.kalys-designstore.com/produit/pack-lella-prestige/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201024%201024'%2F%3E;03:51.7,,
Kalys;;Pack Zen Attitude;96.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/pack-zen-attitude/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201260%201260'%2F%3E;03:51.7,,
Kalys;;Pack Zen;48.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/pack-zen/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:51.7,,
Kalys;;Pack Cube Parfumé;38.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/pack-cube-parfume/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201135%201135'%2F%3E;03:51.7,,
Kalys;;Pack Premium Senteur;65.500TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/pack-premium-senteur/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201208%201208'%2F%3E;03:51.7,,
Kalys;;Pack Fleur;28.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/pack-fleur/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201135%201135'%2F%3E;03:51.7,,
Kalys;;Pack Premium Noja;95.500TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/pack-premium-noja/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201954%201954'%2F%3E;03:51.7,,
Kalys;;Pack Lotus Bloom Desk;56.000TND;TND;art-de-la-table, verres-gobelets-et-carafes;https://www.kalys-designstore.com/produit/pack-lotus-bloom-desk/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201406%201406'%2F%3E;03:51.7,,
Kalys;;Service à thé Tulipe;59.000TND;TND;art-de-la-table, verres-gobelets-et-carafes;https://www.kalys-designstore.com/produit/service-a-the-tulipe/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:55.0,,
Kalys;;Pack Prestige rectangulaire;162.500TND;TND;bougies-et-senteurs, coffrets-cadeaux, la-touche-deco, prestige;https://www.kalys-designstore.com/produit/pack-prestige-rectangulaire/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201024%201024'%2F%3E;03:55.0
Kalys;;Pack Héritage;110.000TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/pack-heritage/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201690%201690'%2F%3E;03:55.0,,
Kalys;;Coffret Duo Lella;118.000TND;TND;coffrets-cadeaux, prestige;https://www.kalys-designstore.com/produit/duo-lella/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201024%201024'%2F%3E;03:55.0,,
Kalys;;La boîte MINA Jaune;24.000TND;TND;les-rangements, rangements;https://www.kalys-designstore.com/produit/la-boite-mina-jaune/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201000%201000'%2F%3E;03:55.0,,
Kalys;;La boîte MINA Rose;24.000TND;TND;les-rangements, rangements;https://www.kalys-designstore.com/produit/la-boite-mina-rose/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201000%201000'%2F%3E;03:55.0,,
Kalys;;Pack LELLA Craquelé Bleu foncé;164.000TND;TND;art-de-la-table, verres-gobelets-et-carafes;https://www.kalys-designstore.com/produit/pack-lella-craquele-bleu-fonce/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202160%202160'%2F%3E;03:55.0,,
Kalys;;Le sac ELISSA Vert;390.000TND;TND;nouveautes, rangements;https://www.kalys-designstore.com/produit/le-sac-elissa-vert/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201280%201280'%2F%3E;03:55.0,,
Kalys;;Le sac ELISSA Corail;390.000TND;TND;nouveautes, rangements;https://www.kalys-designstore.com/produit/le-sac-elissa-corail/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201280%201280'%2F%3E;03:55.0,,
Kalys;;Le sac ELISSA Cognac;390.000TND;TND;nouveautes, rangements;https://www.kalys-designstore.com/produit/le-sac-elissa-cognac/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201280%201280'%2F%3E;03:55.0,,
Kalys;;Le diffuseur Dar Vert pastel;36.000TND;TND;bougies-et-senteurs, les-bonnes-affaires;https://www.kalys-designstore.com/produit/le-diffuseur-dar-vert-pastel/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:55.0,,
Kalys;;Pack LELLA Craquelé Miel;164.000TND;TND;art-de-la-table, verres-gobelets-et-carafes;https://www.kalys-designstore.com/produit/pack-lella-craquele-miel/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202160%202160'%2F%3E;03:55.0,,
Kalys;;La carafe Lella Miel;65.000TND;TND;art-de-la-table, verres-gobelets-et-carafes;https://www.kalys-designstore.com/produit/la-carafe-lella-miel/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:58.2,,
Kalys;;Service de table Rimel Vert Forêt;295.000TND;TND;art-de-la-table, assiettes-et-plats;https://www.kalys-designstore.com/produit/service-de-table-rimel-vert-foret/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:58.2,,
Kalys;;Le diffuseur Dar Beige;36.000TND;TND;bougies-et-senteurs, les-bonnes-affaires;https://www.kalys-designstore.com/produit/le-diffuseur-dar-beige-3/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:58.2,,
Kalys;;Le diffuseur Dar Noir;36.000TND;TND;bougies-et-senteurs, les-bonnes-affaires;https://www.kalys-designstore.com/produit/le-diffuseur-dar-noir/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201216%201217'%2F%3E;03:58.2,,
Kalys;;Le cône Nassije;300.000TND;TND;les-bonnes-affaires, luminaires, luminaires-suspendus;https://www.kalys-designstore.com/produit/cone-nassije/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:58.2,
Kalys;;L'entonnoir Nassije;300.000TND;TND;les-bonnes-affaires, luminaires, luminaires-suspendus;https://www.kalys-designstore.com/produit/lentonnoir-nassije/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:58.2,
Kalys;;La tour Nassije;240.000TND;TND;luminaires, luminaires-suspendus;https://www.kalys-designstore.com/produit/la-tour-nassije/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%202560%202560'%2F%3E;03:58.2,,
Kalys;;La petite boîte NOJA Marron;40.000TND;TND;les-rangements, rangements;https://www.kalys-designstore.com/produit/la-petite-boite-noja-marron/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%20800%20800'%2F%3E;03:58.2,,
Kalys;;Pack Luxe Bleu d'eau;137.500TND;TND;bougies-et-senteurs, la-touche-deco;https://www.kalys-designstore.com/produit/pack-luxe-bleu-deau/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201000%201000'%2F%3E;03:58.2,,
Kalys;;Le bougeoir Héritage Rouge;55.000TND;TND;bougies-et-senteurs, la-touche-deco, nouveautes;https://www.kalys-designstore.com/produit/le-bougeoir-heritage-rouge/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201000%201000'%2F%3E;03:58.2,
Kalys;;La boîte MINA Beige;24.000TND;TND;les-rangements, rangements;https://www.kalys-designstore.com/produit/la-boite-mina-beige/;data:image/svg+xml,%3Csvg%20xmlns%3D'http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg'%20viewBox%3D'0%200%201000%201000'%2F%3E;03:58.2,,
